investor_id,avg_gap,txn_count,status
INV000808,138.66666666666666,3,At Risk
INV000809,105.0,4,At Risk
INV000810,38.0,9,At Risk
INV000811,58.2,5,At Risk
INV000812,,0,Healthy
INV000813,62.142857142857146,7,At Risk
INV000814,78.33333333333333,6,At Risk
INV000815,88.66666666666667,3,At Risk
INV000816,74.75,4,At Risk
INV000817,,0,Healthy
INV000818,122.75,4,At Risk
INV000819,48.0,5,At Risk
INV000820,103.5,2,At Risk
INV000821,44.5,8,At Risk
INV000822,41.625,8,At Risk
INV000823,35.44444444444444,9,At Risk
INV000824,140.66666666666666,3,At Risk
INV000825,70.0,4,At Risk
INV000826,74.5,6,At Risk
INV000827,45.333333333333336,9,At Risk
INV000828,429.0,1,At Risk
INV000829,58.875,8,At Risk
INV000830,44.44444444444444,9,At Risk
INV000831,54.0,5,At Risk
INV000832,83.66666666666667,3,At Risk
INV000833,56.44444444444444,9,At Risk
INV000834,88.0,3,At Risk
INV000835,,0,Healthy
INV000836,70.66666666666667,6,At Risk
INV000837,209.0,2,At Risk
INV000838,98.33333333333333,3,At Risk
INV000839,189.5,2,At Risk
INV000840,62.875,8,At Risk
INV000841,71.33333333333333,6,At Risk
INV000842,,0,Healthy
INV000843,35.8,10,At Risk
INV000844,44.111111111111114,9,At Risk
INV000845,46.5,6,At Risk
INV000846,90.5,4,At Risk
INV000847,26.9,10,Healthy
INV000848,132.0,1,At Risk
INV000849,47.2,10,At Risk
INV000850,28.6,5,Healthy
INV000851,53.375,8,At Risk
INV000852,110.75,4,At Risk
INV000853,40.36363636363637,11,At Risk
INV000854,54.44444444444444,9,At Risk
INV000855,152.66666666666666,3,At Risk
INV000856,55.0,8,At Risk
INV000857,52.125,8,At Risk
INV000858,35.9,10,At Risk
INV000859,132.0,2,At Risk
INV000860,47.44444444444444,9,At Risk
INV000861,54.875,8,At Risk
INV000862,59.625,8,At Risk
INV000863,,0,Healthy
INV000864,42.0,10,At Risk
INV000865,40.4,10,At Risk
INV000866,141.0,1,At Risk
INV000867,69.25,4,At Risk
INV000868,,0,Healthy
INV000869,37.22222222222222,9,At Risk
INV000870,70.4,5,At Risk
INV000871,,0,Healthy
INV000872,,0,Healthy
INV000873,49.0,9,At Risk
INV000874,45.18181818181818,11,At Risk
INV000875,51.0,2,At Risk
INV000876,37.0,5,At Risk
INV000877,37.125,8,At Risk
INV000878,66.0,1,At Risk
INV000879,85.0,2,At Risk
INV000880,84.8,5,At Risk
INV000881,37.72727272727273,11,At Risk
INV000882,,0,Healthy
INV000883,257.0,1,At Risk
INV000884,81.0,3,At Risk
INV000885,87.0,5,At Risk
INV000886,100.0,1,At Risk
INV000887,40.6,10,At Risk
INV000888,60.25,8,At Risk
INV000889,263.0,1,At Risk
INV000890,43.333333333333336,6,At Risk
INV000891,55.0,8,At Risk
INV000892,77.0,5,At Risk
INV000893,45.375,8,At Risk
INV000894,43.54545454545455,11,At Risk
INV000895,63.57142857142857,7,At Risk
INV000896,173.0,1,At Risk
INV000897,64.25,4,At Risk
INV000898,164.0,2,At Risk
INV000899,171.0,2,At Risk
INV000900,92.25,4,At Risk
INV000901,45.166666666666664,6,At Risk
INV000902,43.111111111111114,9,At Risk
INV000903,,0,Healthy
INV000904,98.5,4,At Risk
INV000905,,0,Healthy
INV000906,36.8,10,At Risk
INV000907,40.5,8,At Risk
INV000908,64.25,4,At Risk
INV000909,82.8,5,At Risk
INV000910,88.25,4,At Risk
INV000911,,0,Healthy
INV000912,41.5,10,At Risk
INV000913,76.33333333333333,6,At Risk
INV000914,55.5,8,At Risk
INV000915,78.2,5,At Risk
INV000916,,0,Healthy
INV000917,,0,Healthy
INV000918,151.5,2,At Risk
INV000919,58.5,6,At Risk
INV000920,47.25,8,At Risk
INV000921,76.2,5,At Risk
INV000922,75.0,4,At Risk
INV000923,,0,Healthy
INV000924,,0,Healthy
INV000925,59.57142857142857,7,At Risk
INV000926,57.142857142857146,7,At Risk
INV000927,25.5,6,Healthy
INV000928,9.0,1,Healthy
INV000929,39.666666666666664,9,At Risk
INV000930,23.90909090909091,11,Healthy
INV000931,49.285714285714285,7,At Risk
INV000932,239.0,1,At Risk
INV000933,55.375,8,At Risk
INV000934,60.0,2,At Risk
INV000935,24.7,10,Healthy
INV000936,,0,Healthy
INV000937,165.0,2,At Risk
INV000938,153.0,1,At Risk
INV000939,45.0,10,At Risk
INV000940,94.66666666666667,3,At Risk
INV000941,95.0,5,At Risk
INV000942,39.63636363636363,11,At Risk
INV000943,129.33333333333334,3,At Risk
INV000944,68.4,5,At Risk
INV000945,,0,Healthy
INV000946,60.0,5,At Risk
INV000947,64.28571428571429,7,At Risk
INV000948,52.0,2,At Risk
INV000949,40.5,10,At Risk
INV000950,48.6,10,At Risk
INV000951,,0,Healthy
INV000952,,0,Healthy
INV000953,110.0,3,At Risk
INV000954,56.333333333333336,9,At Risk
INV000955,107.25,4,At Risk
INV000956,,0,Healthy
INV000957,52.57142857142857,7,At Risk
INV000958,90.6,5,At Risk
INV000959,45.125,8,At Risk
INV000960,60.875,8,At Risk
INV000961,113.75,4,At Risk
INV000962,57.57142857142857,7,At Risk
INV000963,92.25,4,At Risk
INV000964,98.0,4,At Risk
INV000965,,0,Healthy
INV000966,39.18181818181818,11,At Risk
INV000967,47.0,1,At Risk
INV000968,48.625,8,At Risk
INV000969,48.333333333333336,9,At Risk
INV000970,45.4,5,At Risk
INV000971,36.0,11,At Risk
INV000972,38.1,10,At Risk
INV000973,55.0,1,At Risk
INV000974,63.0,7,At Risk
INV000975,44.0,1,At Risk
INV000976,100.0,1,At Risk
INV000977,39.90909090909091,11,At Risk
INV000978,46.833333333333336,6,At Risk
INV000979,59.42857142857143,7,At Risk
INV000980,36.77777777777778,9,At Risk
INV000981,30.4,10,Healthy
INV000982,42.0,2,At Risk
INV000983,94.33333333333333,3,At Risk
INV000984,44.5,8,At Risk
INV000985,73.2,5,At Risk
INV000986,45.625,8,At Risk
INV000987,59.0,3,At Risk
INV000988,66.71428571428571,7,At Risk
INV000989,83.0,6,At Risk
INV000990,99.75,4,At Risk
INV000991,169.0,1,At Risk
INV000992,83.2,5,At Risk
INV000993,,0,Healthy
INV000994,40.18181818181818,11,At Risk
INV000995,21.875,8,Healthy
INV000996,30.0,1,Healthy
INV000997,55.142857142857146,7,At Risk
INV000998,52.666666666666664,3,At Risk
INV000999,47.142857142857146,7,At Risk
INV001000,16.0,1,Healthy
INV001001,40.54545454545455,11,At Risk
INV001002,46.44444444444444,9,At Risk
INV001003,71.0,3,At Risk
INV001004,62.0,3,At Risk
INV001005,46.8,10,At Risk
INV001006,93.0,5,At Risk
INV001007,52.0,1,At Risk
INV001008,48.625,8,At Risk
INV001009,42.333333333333336,9,At Risk
INV001010,,0,Healthy
INV001011,99.4,5,At Risk
INV001012,32.4,5,Healthy
INV001013,53.77777777777778,9,At Risk
INV001014,77.66666666666667,6,At Risk
INV001015,36.0,5,At Risk
INV001016,113.33333333333333,3,At Risk
INV001017,68.5,6,At Risk
INV001018,49.5,2,At Risk
INV001019,35.9,10,At Risk
INV001020,53.833333333333336,6,At Risk
INV001021,45.77777777777778,9,At Risk
INV001022,79.25,4,At Risk
INV001023,46.09090909090909,11,At Risk
INV001024,51.285714285714285,7,At Risk
INV001025,32.57142857142857,7,Healthy
INV001026,47.8,10,At Risk
INV001027,70.57142857142857,7,At Risk
INV001028,105.75,4,At Risk
INV001029,46.9,10,At Risk
INV001030,223.0,2,At Risk
INV001031,48.2,10,At Risk
INV001032,,0,Healthy
INV001033,282.0,1,At Risk
INV001034,69.16666666666667,6,At Risk
INV001035,,0,Healthy
INV001036,54.666666666666664,9,At Risk
INV001037,42.6,10,At Risk
INV001038,98.0,4,At Risk
INV001039,47.875,8,At Risk
INV001040,98.33333333333333,3,At Risk
INV001041,71.14285714285714,7,At Risk
INV001042,49.5,6,At Risk
INV001043,71.0,7,At Risk
INV001044,136.0,2,At Risk
INV001045,71.14285714285714,7,At Risk
INV001046,142.33333333333334,3,At Risk
INV001047,55.666666666666664,9,At Risk
INV001048,35.27272727272727,11,At Risk
INV001049,69.66666666666667,6,At Risk
INV001050,101.0,4,At Risk
INV001051,37.9,10,At Risk
INV001052,87.25,4,At Risk
INV001053,51.666666666666664,9,At Risk
INV001054,183.0,1,At Risk
INV001055,51.77777777777778,9,At Risk
INV001056,153.33333333333334,3,At Risk
INV001057,108.66666666666667,3,At Risk
INV001058,44.81818181818182,11,At Risk
INV001059,138.0,3,At Risk
INV001060,38.81818181818182,11,At Risk
INV001061,40.9,10,At Risk
INV001062,52.5,6,At Risk
INV001063,30.727272727272727,11,Healthy
INV001064,43.27272727272727,11,At Risk
INV001065,87.0,4,At Risk
INV001066,153.66666666666666,3,At Risk
INV001067,41.666666666666664,9,At Risk
INV001068,99.2,5,At Risk
INV001069,35.2,10,At Risk
INV001070,44.09090909090909,11,At Risk
INV001071,124.66666666666667,3,At Risk
INV001072,128.0,1,At Risk
INV001073,7.0,2,Healthy
INV001074,44.714285714285715,7,At Risk
INV001075,51.0,6,At Risk
INV001076,149.0,2,At Risk
INV001077,46.75,8,At Risk
INV001078,,0,Healthy
INV001079,46.1,10,At Risk
INV001080,52.142857142857146,7,At Risk
INV001081,79.0,5,At Risk
INV001082,113.66666666666667,3,At Risk
INV001083,43.25,8,At Risk
INV001084,,0,Healthy
INV001085,155.0,1,At Risk
INV001086,106.5,2,At Risk
INV001087,63.5,6,At Risk
INV001088,74.33333333333333,6,At Risk
INV001089,11.0,1,Healthy
INV001090,,0,Healthy
INV001091,71.8,5,At Risk
INV001092,42.18181818181818,11,At Risk
INV001093,57.875,8,At Risk
INV001094,77.5,6,At Risk
INV001095,244.0,1,At Risk
INV001096,51.888888888888886,9,At Risk
INV001097,58.0,1,At Risk
INV001098,,0,Healthy
INV001099,31.9,10,Healthy
INV001100,,0,Healthy
INV001101,85.4,5,At Risk
INV001102,50.666666666666664,9,At Risk
INV001103,47.57142857142857,7,At Risk
INV001104,156.0,2,At Risk
INV001105,407.0,1,At Risk
INV001106,121.0,4,At Risk
INV001107,90.33333333333333,3,At Risk
INV001108,118.33333333333333,3,At Risk
INV001109,90.4,5,At Risk
INV001110,100.0,3,At Risk
INV001111,96.6,5,At Risk
INV001112,40.0,5,At Risk
INV001113,48.5,6,At Risk
INV001114,406.0,1,At Risk
INV001115,45.77777777777778,9,At Risk
INV001116,42.27272727272727,11,At Risk
INV001117,54.0,8,At Risk
INV001118,49.0,9,At Risk
INV001119,109.0,3,At Risk
INV001120,72.0,1,At Risk
INV001121,89.66666666666667,3,At Risk
INV001122,251.0,2,At Risk
INV001123,56.75,8,At Risk
INV001124,79.66666666666667,6,At Risk
INV001125,,0,Healthy
INV001126,79.0,2,At Risk
INV001127,149.33333333333334,3,At Risk
INV001128,44.2,10,At Risk
INV001129,,0,Healthy
INV001130,46.6,10,At Risk
INV001131,53.888888888888886,9,At Risk
INV001132,,0,Healthy
INV001133,41.6,5,At Risk
INV001134,404.0,1,At Risk
INV001135,,0,Healthy
INV001136,44.0,2,At Risk
INV001137,34.3,10,Healthy
INV001138,50.5,8,At Risk
INV001139,213.0,2,At Risk
INV001140,56.57142857142857,7,At Risk
INV001141,69.71428571428571,7,At Risk
INV001142,49.5,8,At Risk
INV001143,85.0,2,At Risk
INV001144,64.4,5,At Risk
INV001145,23.0,2,Healthy
INV001146,,0,Healthy
INV001147,49.5,4,At Risk
INV001148,85.0,2,At Risk
INV001149,125.33333333333333,3,At Risk
INV001150,87.66666666666667,3,At Risk
INV001151,205.5,2,At Risk
INV001152,46.6,5,At Risk
INV001153,,0,Healthy
INV001154,124.25,4,At Risk
INV001155,69.14285714285714,7,At Risk
INV001156,56.888888888888886,9,At Risk
INV001157,33.63636363636363,11,Healthy
INV001158,112.0,4,At Risk
INV001159,197.5,2,At Risk
INV001160,52.75,8,At Risk
INV001161,57.57142857142857,7,At Risk
INV001162,301.0,1,At Risk
INV001163,43.54545454545455,11,At Risk
INV001164,117.33333333333333,3,At Risk
INV001165,57.5,6,At Risk
INV001166,54.0,8,At Risk
INV001167,96.2,5,At Risk
INV001168,76.16666666666667,6,At Risk
INV001169,150.66666666666666,3,At Risk
INV001170,49.125,8,At Risk
INV001171,92.0,3,At Risk
INV001172,139.33333333333334,3,At Risk
INV001173,55.833333333333336,6,At Risk
INV001174,58.75,8,At Risk
INV001175,78.66666666666667,6,At Risk
INV001176,40.5,2,At Risk
INV001177,,0,Healthy
INV001178,43.54545454545455,11,At Risk
INV001179,115.0,2,At Risk
INV001180,61.857142857142854,7,At Risk
INV001181,59.0,8,At Risk
INV001182,71.0,5,At Risk
INV001183,55.8,5,At Risk
INV001184,,0,Healthy
INV001185,50.125,8,At Risk
INV001186,44.57142857142857,7,At Risk
INV001187,,0,Healthy
INV001188,35.0,2,Healthy
INV001189,46.57142857142857,7,At Risk
INV001190,80.83333333333333,6,At Risk
INV001191,79.33333333333333,3,At Risk
INV001192,81.4,5,At Risk
INV001193,54.333333333333336,3,At Risk
INV001194,80.33333333333333,3,At Risk
INV001195,34.27272727272727,11,Healthy
INV001196,92.2,5,At Risk
INV001197,49.875,8,At Risk
INV001198,48.4,10,At Risk
INV001199,210.5,2,At Risk
INV001200,354.0,1,At Risk
INV001201,,0,Healthy
INV001202,50.75,8,At Risk
INV001203,225.0,1,At Risk
INV001204,75.83333333333333,6,At Risk
INV001205,83.5,2,At Risk
INV001206,38.0,11,At Risk
INV001207,50.833333333333336,6,At Risk
INV001208,37.333333333333336,9,At Risk
INV001209,42.25,4,At Risk
INV001210,26.818181818181817,11,Healthy
INV001211,197.5,2,At Risk
INV001212,45.142857142857146,7,At Risk
INV001213,53.888888888888886,9,At Risk
INV001214,112.33333333333333,3,At Risk
INV001215,97.0,5,At Risk
INV001216,181.0,2,At Risk
INV001217,39.09090909090909,11,At Risk
INV001218,49.25,8,At Risk
INV001219,36.9,10,At Risk
INV001220,57.875,8,At Risk
INV001221,64.57142857142857,7,At Risk
INV001222,68.6,5,At Risk
INV001223,42.5,10,At Risk
INV001224,40.57142857142857,7,At Risk
INV001225,53.125,8,At Risk
INV001226,157.0,2,At Risk
INV001227,39.7,10,At Risk
INV001228,43.18181818181818,11,At Risk
INV001229,146.0,2,At Risk
INV001230,44.333333333333336,3,At Risk
INV001231,,0,Healthy
INV001232,87.8,5,At Risk
INV001233,55.5,6,At Risk
INV001234,40.72727272727273,11,At Risk
INV001235,47.2,10,At Risk
INV001236,73.33333333333333,6,At Risk
INV001237,81.66666666666667,6,At Risk
INV001238,37.36363636363637,11,At Risk
INV001239,,0,Healthy
INV001240,176.0,1,At Risk
INV001241,33.0,5,Healthy
INV001242,47.333333333333336,9,At Risk
INV001243,,0,Healthy
INV001244,34.2,5,Healthy
INV001245,80.75,4,At Risk
INV001246,80.0,5,At Risk
INV001247,44.333333333333336,6,At Risk
INV001248,,0,Healthy
INV001249,71.6,5,At Risk
INV001250,82.2,5,At Risk
INV001251,54.25,8,At Risk
INV001252,,0,Healthy
INV001253,,0,Healthy
INV001254,108.0,4,At Risk
INV001255,70.8,5,At Risk
INV001256,136.66666666666666,3,At Risk
INV001257,52.44444444444444,9,At Risk
INV001258,58.0,1,At Risk
INV001259,43.81818181818182,11,At Risk
INV001260,68.33333333333333,6,At Risk
INV001261,55.5,6,At Risk
INV001262,50.857142857142854,7,At Risk
INV001263,146.0,2,At Risk
INV001264,44.857142857142854,7,At Risk
INV001265,57.5,6,At Risk
INV001266,393.0,1,At Risk
INV001267,293.0,1,At Risk
INV001268,,0,Healthy
INV001269,56.44444444444444,9,At Risk
INV001270,14.5,2,Healthy
INV001271,107.33333333333333,3,At Risk
INV001272,148.0,1,At Risk
INV001273,110.0,4,At Risk
INV001274,45.36363636363637,11,At Risk
INV001275,39.0,11,At Risk
INV001276,121.0,3,At Risk
INV001277,420.0,1,At Risk
INV001278,,0,Healthy
INV001279,120.75,4,At Risk
INV001280,83.6,5,At Risk
INV001281,88.8,5,At Risk
INV001282,54.857142857142854,7,At Risk
INV001283,,0,Healthy
INV001284,50.6,10,At Risk
INV001285,2.0,1,Healthy
INV001286,20.0,2,Healthy
INV001287,57.625,8,At Risk
INV001288,39.142857142857146,7,At Risk
INV001289,171.0,2,At Risk
INV001290,294.0,1,At Risk
INV001291,63.5,6,At Risk
INV001292,116.0,1,At Risk
INV001293,,0,Healthy
INV001294,,0,Healthy
INV001295,45.111111111111114,9,At Risk
INV001296,349.0,1,At Risk
INV001297,247.0,1,At Risk
INV001298,43.1,10,At Risk
INV001299,40.36363636363637,11,At Risk
INV001300,75.0,6,At Risk
INV001301,81.33333333333333,3,At Risk
INV001302,,0,Healthy
INV001303,209.0,1,At Risk
INV001304,44.36363636363637,11,At Risk
INV001305,42.0,1,At Risk
INV001306,92.0,1,At Risk
INV001307,152.0,2,At Risk
INV001308,41.63636363636363,11,At Risk
INV001309,,0,Healthy
INV001310,58.0,7,At Risk
INV001311,151.33333333333334,3,At Risk
INV001312,43.7,10,At Risk
INV001313,125.66666666666667,3,At Risk
INV001314,50.44444444444444,9,At Risk
INV001315,48.888888888888886,9,At Risk
INV001316,51.333333333333336,9,At Risk
INV001317,42.4,10,At Risk
INV001318,41.6,10,At Risk
INV001319,33.57142857142857,7,Healthy
INV001320,45.2,10,At Risk
INV001321,75.83333333333333,6,At Risk
INV001322,80.83333333333333,6,At Risk
INV001323,,0,Healthy
INV001324,34.0,1,Healthy
INV001325,82.5,6,At Risk
INV001326,44.18181818181818,11,At Risk
INV001327,501.0,1,At Risk
INV001328,69.75,4,At Risk
INV001329,46.888888888888886,9,At Risk
INV001330,77.0,4,At Risk
INV001331,52.77777777777778,9,At Risk
INV001332,60.0,8,At Risk
INV001333,45.54545454545455,11,At Risk
INV001334,50.333333333333336,9,At Risk
INV001335,209.0,1,At Risk
INV001336,57.625,8,At Risk
INV001337,63.5,4,At Risk
INV001338,165.0,1,At Risk
INV001339,,0,Healthy
INV001340,205.0,2,At Risk
INV001341,98.5,4,At Risk
INV001342,54.25,8,At Risk
INV001343,56.0,5,At Risk
INV001344,151.5,2,At Risk
INV001345,65.0,7,At Risk
INV001346,76.5,6,At Risk
INV001347,265.0,1,At Risk
INV001348,40.9,10,At Risk
INV001349,65.5,2,At Risk
INV001350,71.14285714285714,7,At Risk
INV001351,40.90909090909091,11,At Risk
INV001352,64.8,5,At Risk
INV001353,57.333333333333336,6,At Risk
INV001354,53.125,8,At Risk
INV001355,40.2,10,At Risk
INV001356,39.6,10,At Risk
INV001357,40.0,4,At Risk
INV001358,,0,Healthy
INV001359,54.375,8,At Risk
INV001360,,0,Healthy
INV001361,37.875,8,At Risk
INV001362,19.666666666666668,3,Healthy
INV001363,50.666666666666664,6,At Risk
INV001364,126.0,1,At Risk
INV001365,68.66666666666667,3,At Risk
INV001366,54.375,8,At Risk
INV001367,82.5,6,At Risk
INV001368,34.0,2,Healthy
INV001369,50.625,8,At Risk
INV001370,81.0,6,At Risk
INV001371,76.0,3,At Risk
INV001372,120.33333333333333,3,At Risk
INV001373,88.0,3,At Risk
INV001374,55.833333333333336,6,At Risk
INV001375,44.90909090909091,11,At Risk
INV001376,78.66666666666667,6,At Risk
INV001377,65.14285714285714,7,At Risk
INV001378,79.2,5,At Risk
INV001379,48.333333333333336,6,At Risk
INV001380,105.0,1,At Risk
INV001381,,0,Healthy
INV001382,101.0,3,At Risk
INV001383,44.0,9,At Risk
INV001384,43.55555555555556,9,At Risk
INV001385,118.25,4,At Risk
INV001386,51.833333333333336,6,At Risk
INV001387,57.25,8,At Risk
INV001388,70.6,5,At Risk
INV001389,87.0,5,At Risk
INV001390,82.0,5,At Risk
INV001391,68.71428571428571,7,At Risk
INV001392,52.0,7,At Risk
INV001393,104.0,2,At Risk
INV001394,55.625,8,At Risk
INV001395,56.0,7,At Risk
INV001396,100.25,4,At Risk
INV001397,48.1,10,At Risk
INV001398,45.5,10,At Risk
INV001399,62.333333333333336,6,At Risk
INV001400,38.4,10,At Risk
INV001401,38.111111111111114,9,At Risk
INV001402,61.625,8,At Risk
INV001403,54.0,1,At Risk
INV001404,107.66666666666667,3,At Risk
INV001405,130.33333333333334,3,At Risk
INV001406,39.0,11,At Risk
INV001407,39.55555555555556,9,At Risk
INV001408,37.0,2,At Risk
INV001409,32.333333333333336,6,Healthy
INV001410,61.0,7,At Risk
INV001411,65.14285714285714,7,At Risk
INV001412,70.5,2,At Risk
INV001413,56.0,7,At Risk
INV001414,293.0,1,At Risk
INV001415,53.0,9,At Risk
INV001416,303.0,1,At Risk
INV001417,88.0,4,At Risk
INV001418,57.625,8,At Risk
INV001419,61.285714285714285,7,At Risk
INV001420,95.75,4,At Risk
INV001421,63.142857142857146,7,At Risk
INV001422,98.75,4,At Risk
INV001423,34.0,10,Healthy
INV001424,93.0,5,At Risk
INV001425,445.0,1,At Risk
INV001426,,0,Healthy
INV001427,,0,Healthy
INV001428,44.18181818181818,11,At Risk
INV001429,240.0,1,At Risk
INV001430,,0,Healthy
INV001431,60.0,3,At Risk
INV001432,59.5,6,At Risk
INV001433,99.2,5,At Risk
INV001434,60.375,8,At Risk
INV001435,36.0,1,At Risk
INV001436,95.33333333333333,3,At Risk
INV001437,89.0,3,At Risk
INV001438,,0,Healthy
INV001439,56.333333333333336,6,At Risk
INV001440,56.5,4,At Risk
INV001441,60.0,1,At Risk
INV001442,41.54545454545455,11,At Risk
INV001443,57.2,5,At Risk
INV001444,54.0,2,At Risk
INV001445,51.0,4,At Risk
INV001446,84.0,3,At Risk
INV001447,125.66666666666667,3,At Risk
INV001448,47.8,5,At Risk
INV001449,48.5,6,At Risk
INV001450,105.0,3,At Risk
INV001451,,0,Healthy
INV001452,73.66666666666667,3,At Risk
INV001453,106.66666666666667,3,At Risk
INV001454,62.57142857142857,7,At Risk
INV001455,41.18181818181818,11,At Risk
INV001456,52.375,8,At Risk
INV001457,38.09090909090909,11,At Risk
INV001458,32.63636363636363,11,Healthy
INV001459,116.25,4,At Risk
INV001460,33.4,10,Healthy
INV001461,43.0,1,At Risk
INV001462,55.0,8,At Risk
INV001463,80.25,4,At Risk
INV001464,,0,Healthy
INV001465,52.0,6,At Risk
INV001466,26.7,10,Healthy
INV001467,54.333333333333336,9,At Risk
INV001468,93.66666666666667,3,At Risk
INV001469,97.5,2,At Risk
INV001470,72.33333333333333,6,At Risk
INV001471,,0,Healthy
INV001472,49.375,8,At Risk
INV001473,81.33333333333333,6,At Risk
INV001474,202.0,1,At Risk
INV001475,88.33333333333333,3,At Risk
INV001476,101.0,4,At Risk
INV001477,71.0,2,At Risk
INV001478,79.66666666666667,6,At Risk
INV001479,102.0,2,At Risk
INV001480,47.833333333333336,6,At Risk
INV001481,49.833333333333336,6,At Risk
INV001482,57.57142857142857,7,At Risk
INV001483,84.6,5,At Risk
INV001484,87.25,4,At Risk
INV001485,48.888888888888886,9,At Risk
INV001486,62.0,1,At Risk
INV001487,91.0,2,At Risk
INV001488,79.0,4,At Risk
INV001489,85.5,4,At Risk
INV001490,,0,Healthy
INV001491,70.57142857142857,7,At Risk
INV001492,77.25,4,At Risk
INV001493,150.0,2,At Risk
INV001494,221.5,2,At Risk
INV001495,16.0,1,Healthy
INV001496,40.1,10,At Risk
INV001497,45.81818181818182,11,At Risk
INV001498,68.8,5,At Risk
INV001499,41.77777777777778,9,At Risk
INV001500,63.857142857142854,7,At Risk
INV001501,52.833333333333336,6,At Risk
INV001502,379.0,1,At Risk
INV001503,44.8,5,At Risk
INV001504,48.22222222222222,9,At Risk
INV001505,148.0,2,At Risk
INV001506,78.16666666666667,6,At Risk
INV001507,39.18181818181818,11,At Risk
INV001508,55.888888888888886,9,At Risk
INV001509,,0,Healthy
INV001510,44.55555555555556,9,At Risk
INV001511,28.0,2,Healthy
INV001512,47.7,10,At Risk
INV001513,60.6,5,At Risk
INV001514,38.9,10,At Risk
INV001515,97.25,4,At Risk
INV001516,56.625,8,At Risk
INV001517,82.0,2,At Risk
INV001518,46.25,8,At Risk
INV001519,77.0,2,At Risk
INV001520,171.5,2,At Risk
INV001521,47.25,8,At Risk
INV001522,102.5,2,At Risk
INV001523,,0,Healthy
INV001524,63.5,6,At Risk
INV001525,60.833333333333336,6,At Risk
INV001526,29.333333333333332,9,Healthy
INV001527,123.0,2,At Risk
INV001528,48.0,10,At Risk
INV001529,214.0,2,At Risk
INV001530,48.5,8,At Risk
INV001531,85.33333333333333,3,At Risk
INV001532,47.4,10,At Risk
INV001533,168.0,1,At Risk
INV001534,64.42857142857143,7,At Risk
INV001535,150.66666666666666,3,At Risk
INV001536,41.4,10,At Risk
INV001537,99.0,4,At Risk
INV001538,65.5,6,At Risk
INV001539,237.0,2,At Risk
INV001540,138.33333333333334,3,At Risk
INV001541,,0,Healthy
INV001542,63.0,4,At Risk
INV001543,56.2,5,At Risk
INV001544,42.6,10,At Risk
INV001545,46.4,10,At Risk
INV001546,351.0,1,At Risk
INV001547,43.81818181818182,11,At Risk
INV001548,57.57142857142857,7,At Risk
INV001549,50.125,8,At Risk
INV001550,47.4,10,At Risk
INV001551,55.875,8,At Risk
INV001552,45.0,1,At Risk
INV001553,44.90909090909091,11,At Risk
INV001554,5.0,1,Healthy
INV001555,91.0,5,At Risk
INV001556,77.33333333333333,3,At Risk
INV001557,80.33333333333333,6,At Risk
INV001558,38.7,10,At Risk
INV001559,,0,Healthy
INV001560,98.2,5,At Risk
INV001561,55.857142857142854,7,At Risk
INV001562,39.8,10,At Risk
INV001563,194.0,1,At Risk
INV001564,39.18181818181818,11,At Risk
INV001565,126.0,2,At Risk
INV001566,102.66666666666667,3,At Risk
INV001567,50.2,5,At Risk
INV001568,,0,Healthy
INV001569,69.5,6,At Risk
INV001570,59.875,8,At Risk
INV001571,87.0,2,At Risk
INV001572,,0,Healthy
INV001573,42.142857142857146,7,At Risk
INV001574,42.666666666666664,6,At Risk
INV001575,52.625,8,At Risk
INV001576,75.33333333333333,6,At Risk
INV001577,,0,Healthy
INV001578,76.5,2,At Risk
INV001579,41.63636363636363,11,At Risk
INV001580,40.63636363636363,11,At Risk
INV001581,101.75,4,At Risk
INV001582,,0,Healthy
INV001583,56.125,8,At Risk
INV001584,84.0,4,At Risk
INV001585,35.375,8,At Risk
INV001586,89.33333333333333,3,At Risk
INV001587,40.1,10,At Risk
INV001588,69.5,6,At Risk
INV001589,,0,Healthy
INV001590,126.5,2,At Risk
INV001591,32.0,10,Healthy
INV001592,19.0,5,Healthy
INV001593,159.5,2,At Risk
INV001594,76.83333333333333,6,At Risk
INV001595,69.33333333333333,6,At Risk
INV001596,76.4,5,At Risk
INV001597,43.4,10,At Risk
INV001598,50.5,8,At Risk
INV001599,44.54545454545455,11,At Risk
INV001600,152.0,3,At Risk
INV001601,96.0,2,At Risk
INV001602,42.63636363636363,11,At Risk
INV001603,33.3,10,Healthy
INV001604,62.0,2,At Risk
INV001605,49.9,10,At Risk
INV001606,58.0,7,At Risk
INV001607,231.0,2,At Risk
INV001608,36.0,10,At Risk
INV001609,52.77777777777778,9,At Risk
INV001610,,0,Healthy
INV001611,42.7,10,At Risk
INV001612,50.22222222222222,9,At Risk
INV001613,90.0,1,At Risk
INV001614,54.0,3,At Risk
INV001615,44.0,7,At Risk
INV001616,38.54545454545455,11,At Risk
INV001617,11.0,1,Healthy
INV001618,59.714285714285715,7,At Risk
INV001619,70.0,5,At Risk
INV001620,43.0,6,At Risk
INV001621,167.0,2,At Risk
INV001622,196.0,1,At Risk
INV001623,46.9,10,At Risk
INV001624,34.0,11,Healthy
INV001625,39.63636363636363,11,At Risk
INV001626,81.33333333333333,3,At Risk
INV001627,70.8,5,At Risk
INV001628,32.90909090909091,11,Healthy
INV001629,44.36363636363637,11,At Risk
INV001630,39.75,4,At Risk
